Number;Date;UID;Desc;Group;Cat
1398237;13.06.2023 16:29;ea97fdaf-3f42-4ae8-955f-8d14d6df984c;Гул по стоякам в ванной по всему дому;;
1398238;13.06.2023 16:29;9d8ce6cc-847e-4a42-b8d2-22505bad5c4b;В 1 подъезде смазать  входную дверь (сильно скрипит).;;
1398245;13.06.2023 17:00;1c0aed4c-9c7b-4a99-80e0-d65906cbaa83;Замена вентилей ГВС и ХВС (санузел);;
1398250;13.06.2023 18:13;fc322ca5-739f-4701-a5cd-4800df874872;Течь по стояку (санузел);;
1398253;13.06.2023 18:26;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Требуется ремонт змеевика по стояку  ГВС ;;
1398258;13.06.2023 18:48;19e86cdf-083f-4f4f-a059-9d8caaa71132;Полный колодец КНС 8 подъезд.;;
1398259;13.06.2023 18:58;308639cf-5214-493e-93e2-1cec6b962a31;ХВС и- под земли.;;
1398260;13.06.2023 19:05;83a9e737-f9d9-4bda-9a80-2d236dafcb01;Х/З;;
1398265;13.06.2023 19:29;8a139af6-8468-44bd-88fc-32883fe64ef0;Холодная ГВС;;
1398266;13.06.2023 19:35;9046e370-fa2d-439a-aeb2-21102eca4fff;Холодная ГВС в ванной;;
1398270;13.06.2023 19:55;b44c7dce-e826-4a05-959a-af867d4cf45e;Топят сверху в ванной;;
1398271;13.06.2023 20:06;e6a957ee-22a9-4692-ba06-d1211d039e90;Убрать плиты с торца дома и бардюрный камень;;
1398273;13.06.2023 20:16;672887d7-0883-4f0b-8cc1-b2cd24a85ada;Не закрывается входная дверь, идет гул и бьет током;;
1398276;13.06.2023 20:47;62f5beff-2753-490c-8115-01cfa320ee40;Не работает лифт в 1 подъезде;;
1398277;13.06.2023 20:52;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;Идет сильный гул по трубам  по стояку;;
1398278;13.06.2023 21:04;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Не работает лифт в 3 подъезде;;
1398279;2023-06-13 21:05:50.005;12f679c6-55f1-4662-a71a-b2f030977073;Холодная ГВС;;
1398282;13.06.2023 22:20;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;Идет сильный гул по трубе. АДС откл. ХВС по стояку, нет доступа в кв 31;;
1398284;14.06.2023 0:10;3ea2a732-65a8-4745-ba85-5f58377f37de;Течь трубы ХВС ;;
1398293;14.06.2023 6:52;9046e370-fa2d-439a-aeb2-21102eca4fff;Холодная ГВС;;
1398294;14.06.2023 6:53;9046e370-fa2d-439a-aeb2-21102eca4fff;Составить акт о несоответствии тепм.режима ГВС;;
1398296;2023-06-14 07:31:25.072;c224e369-a729-43e8-a27d-a08d9349a9ce;Течь по стене в подъезде около 38 кв на 1 эт;;
1398299;14.06.2023 8:04;8b12c84c-7900-4157-9607-9d610c2c26ca;Течь КНС из колодца перед 2 под.;;
1398301;14.06.2023 8:06;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Запах КНС в квартире и на балконе;;
1398303;14.06.2023 8:08;ad97b8ee-4aa8-4293-a820-2249bf190ca8;Заменить СД светильник на 5 этаже в 3 под.;;
1398304;14.06.2023 8:10;b84808d4-8931-4284-9dca-e77ccaea51b0;Течь сверху по стояку КНС;;
1398308;14.06.2023 8:16;cb069fa8-2338-49e0-b29e-6ff50c090a53;Нет напора ГВС на кухне и в ванной комнате.;;
1398311;2023-06-14 08:24:28.050;b44c7dce-e826-4a05-959a-af867d4cf45e;Составить акт , сильный запах КНС в комнате;;
1398313;14.06.2023 8:28;8824571e-c53b-4c21-a027-9b48ae1ed697;Заменить  вентили на стояках ГВС и ХВС, не работают, краны купили.;;
1398315;14.06.2023 8:30;3c56afc3-015a-4318-b868-8bdfb2aad9eb;Заменить арматуру с/б , все купили.;;
1398321;14.06.2023 8:33;598bb517-6ea5-47ec-93c5-dbe20892061f;Течь КНС в подвале 1 под.;;
1398322;2023-06-14 08:36:14.021;224cdb86-9bae-48df-a24f-def3a0a2c46b;Не света в тамбуре 1 подъезда перед лестницей на 1 этаже;;
1398324;14.06.2023 8:38;60081b82-463a-43fc-ac41-9af2d89cac7f;Засор раковины на кухне,полная раковина, переливается при сливе сверху;;
1398331;14.06.2023 8:43;c1cb2572-87f2-4f52-8d19-5f369510b1e5;Пропало э/снабжение только в моей квартире после отключения э/э в доме.;;
1398333;14.06.2023 8:48;c1c6e9fb-cbac-4cf1-bddb-97679da9fd35;Поврежден провод домофона в 3 подъезде - не закрывается дверь;;
1398334;14.06.2023 8:49;be24280b-3eb6-4a6d-861c-90275e8ba270;Засор КНС в подвале под 4 подъездом;;
1398335;14.06.2023 8:49;8a139af6-8468-44bd-88fc-32883fe64ef0;Установить временное освещение на 1 этаже во 2 под. на время ремонтных работ в подъезде.;;
1398336;14.06.2023 8:53;7341f0c1-d066-4379-8a96-fd6baf55c347;Засор мусоропроводв на 6 этаже во 2 под;;
1398338;14.06.2023 9:06;97431017-d37c-4478-b319-6a4530b787f0;В 8 под. на 4,5 этажах замена эл/ламп;;
1398340;14.06.2023 9:08;c224e369-a729-43e8-a27d-a08d9349a9ce;Течь ст. КНС в шахте;;
1398341;14.06.2023 9:15;43ef53e2-f601-45c9-b05e-938920fa7e03; Не работают отс. краны ГВС  ХВС.;;
1398343;14.06.2023 9:19;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Течь крана ГВС в ванной;;
1398344;14.06.2023 9:20;a7b47294-1158-461b-aed6-2dc403565b44;Х/З    Х/ГВС;;
1398346;14.06.2023 9:24;a7b47294-1158-461b-aed6-2dc403565b44;На детской площадке заменить сиденье на тренажере-травмоопасно!;;
1398347;14.06.2023 9:25;3fc3060c-a685-432d-80d0-875109e17e6d;Нет э\снабжения  в квартире и подъезде;;
1398357;14.06.2023 9:43;22e7b113-ab05-4ff1-867a-7abac04f1917;Опломбировать  счетчик ХВС после замены счетчика ГВС,стояла общая пломба;;
1398358;14.06.2023 9:43;b2f62e5c-9b07-4114-8df5-426fd6d8586c;Замена СД лампы в подвале при входе под 1 подъездом. Проверить остальные лампы.;;
1398360;14.06.2023 9:53;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Замена отс. вент. ГВС;;
1398361;14.06.2023 9:54;05cebd67-8862-4eaf-95db-6ad109967806;Не вызывается лифт на 1 и 4 этажи после отключения э/э в доме,в под. со стороны Сов.Ветеранов, провести ревизию кнопок в кабине другого лифта;;
1398364;14.06.2023 9:58;8fa62488-66f5-41b4-98bd-c66a9fc420ac;Отрегулировать доводчик на домофонной двери, сильно хлопает;;
1398366;14.06.2023 9:59;f57cf6c8-0dbd-48c0-991e-2087897e2d8d;Течь отс. крана ХВС в закрытом положении;;
1398367;14.06.2023 10:00;3ea2a732-65a8-4745-ba85-5f58377f37de;Есть доступ в квартиру для прочистки КНС по кухне;;
1398369;14.06.2023 10:10;f676b12c-304e-40ee-8bdb-a2d7502862c7;Заменить резьбу на батарее в кухне, сгнила, течет.;;
1398370;14.06.2023 10:11;f676b12c-304e-40ee-8bdb-a2d7502862c7;Составить акт осмотра стены спальни и зала для дальнейщего утепления стен, промерзают зимой;;
1398372;14.06.2023 10:14;79634954-aa18-4124-b5d3-dd315e5812e2;Х/ГВС почти ледяная, устранить проблему;;
1398376;14.06.2023 10:20;ee7d4dd6-8a4d-4df0-aeaf-787e76525cbd;Заменить унитаз, материал в наличии.;;
1398377;14.06.2023 10:20;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Застряли в  пас. лифте -3 подъезд;;
1398379;14.06.2023 10:25;c9ea8d70-af7c-44d0-9502-6d0247b7889e;Х/ГВС ;;
1398380;14.06.2023 10:26;2a063672-0dfc-46b0-929c-73d57d2629db;Сломана лавка на детской площадке;;
1398381;14.06.2023 10:27;2a063672-0dfc-46b0-929c-73d57d2629db;Убрать сухие ветки с придом. тер. между домами 8а и 6-пожароопасно!;;
1398384;14.06.2023 10:30;b1aeb2dd-73b6-4e80-8a1c-ea500f9d87c9;Подтекает змеевик;;
1398386;14.06.2023 10:31;dc897e29-86fc-402f-a6fb-b34659a0ad21;Опломб. сч. ГВС;;
1398387;14.06.2023 10:35;79634954-aa18-4124-b5d3-dd315e5812e2;Засор раковины в секции;;
1398389;14.06.2023 10:40;3c225aac-c0fa-4555-ad3f-26edc8f30ce3;Не убирается лестница перед входом в 11 под;;
1398393;14.06.2023 10:43;05cebd67-8862-4eaf-95db-6ad109967806;Нет э\снабжения в секции после Авар. откл. ночью;;
1398395;14.06.2023 10:45;d3a20645-d142-427d-8b61-377ae1dc16b8;Течь с 4 этажа в умывальнике- в комнате мокнет угол.;;
1398402;14.06.2023 10:52;43ef53e2-f601-45c9-b05e-938920fa7e03;В комнате нет света и не работают розетки;;
1398406;14.06.2023 11:14;12496b6b-9492-4cd8-9797-b60eb8dec29e;Заварить петлю на входной двери в 1 подъезд;;
1398408;14.06.2023 11:18;ee0eeb09-a390-4774-9146-fadd1a7d487c;Опломбировать счетчик ХВС после замены;;
1398412;14.06.2023 11:23;42783c1c-ea5c-4474-ad33-72b9bc0e552c;С телефона не открывается домофонная дверь;;
1398414;14.06.2023 11:24;42783c1c-ea5c-4474-ad33-72b9bc0e552c;Течь смесителя в ванной комнате;;
1398417;14.06.2023 11:27;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Замена нижних петель на вход. дверях во 2,3 подъездах;;
1398418;14.06.2023 11:27;79634954-aa18-4124-b5d3-dd315e5812e2;Ледяная ГВС по стояку квартиры;;
1398419;14.06.2023 11:28;1d560926-0842-47a4-be01-0c769b993dbe;Спилить ветки дерева около 1 подъезда-ветки лежат на проводах;;
1398423;14.06.2023 11:35;18433152-d0de-4707-9e47-b969094ca48e;Убрать старую горку с территории дома, травмоопасная;;
1398427;14.06.2023 11:45;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Заменить кран-буксу смесителя на кухнеи или сам смеситель , все в наличии.;;
1398428;14.06.2023 11:48;b44c7dce-e826-4a05-959a-af867d4cf45e;Течь крана на кухне;;
1398432;14.06.2023 11:53;7fb5d44b-ddc9-4667-a0ea-4ab8ebc5c1dd;На двери 3 подвала сбиты цепь и замок-восстановить;;
1398436;14.06.2023 12:00;f420a29e-e437-42fe-b273-178acb15f510;Подстричь  кустарники возле нотариальной конторы.;;
1398437;14.06.2023 12:04;85c94654-3955-49b4-81a0-05fa8a6d118d;Опломбировать счетчик ХВС, стояла общая пломба, вынужденный срыв во время замены сч. ГВС;;
1398441;14.06.2023 12:23;a720fc3e-977c-4a64-8b26-63ca17d98df0;Заменить вентиль на стояке ХВС , он нерабочий, не могу заменить смеситель;;
1398442;14.06.2023 12:34;9ead0cdd-4404-4d1c-ba3d-b0f4b93fda0e;Х/ГВС третий день;;
1398444;14.06.2023 12:39;f6dc9db7-9996-4605-88c3-a45d6760f708;Засор КНС, унитаз и ванна;;
1398468;14.06.2023 13:02;92a6d9c7-6251-43ff-a6f1-10eb04b138dc;Течь смесителя в переключателе на душ;;
1398478;14.06.2023 13:08;c224e369-a729-43e8-a27d-a08d9349a9ce;Опломбировать счетчик ХВС после замены;;
1398490;14.06.2023 13:16;446c7d95-f5a3-4860-8c04-0c10219827a5;Крутят счетчики ГВС и ХВС в моей квартире при отключенных кранах , когда включают воду соседи, проверить в чем дело.;;
1398495;14.06.2023 13:21;d380f0b5-b728-4cf4-a4d7-a71d58cff7f8;Составить акт по фактическим показаниям счетчика ГВС для бухгалтерии РИЦ;;
1398507;14.06.2023 13:40;3ea2a732-65a8-4745-ba85-5f58377f37de;Опломбировать счетчик ГВС после замены;;
1398509;14.06.2023 13:45;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Х/ГВС;;
1398513;14.06.2023 13:51;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Х/ГВС;;
1398519;14.06.2023 14:05;97431017-d37c-4478-b319-6a4530b787f0;Заменить счетчик ХВС , материал в наличии;;
1398525;14.06.2023 14:13;c5611bc8-bdb7-4245-8465-91ded2273592;Опломб. сч. ГВС;;
1398526;14.06.2023 14:14;83a9e737-f9d9-4bda-9a80-2d236dafcb01;Х/ГВС ;;
1398527;14.06.2023 14:14;c5611bc8-bdb7-4245-8465-91ded2273592;Опломб. сч. ХВС;;
1398532;14.06.2023 14:24;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;Заменить  стояк КНС в квартире, в аварийном состоянии.;;
1398533;14.06.2023 14:26;815c4c63-bbda-46dc-ae9e-9957430b0d68;Открыть подачу ГВС в доме, поставить ГВС на циркуляцию  АРР закончены;;
1398534;2023-06-14 14:28:04.068;f676b12c-304e-40ee-8bdb-a2d7502862c7;Открыть обратку ГВС в доме, поставить ГВС на циркуляцию, АРР завершены;;
1398536;14.06.2023 14:30;64c10749-b7c8-4dc5-8f9d-b7f1002c8dea;Заменить лампу ДС на 1 этаже и патрон на 2 этаже, он замыкает;;
1398540;14.06.2023 14:33;8012f310-1e2b-4299-ab17-e526bb68920b;Топят с 3 этажа в муз.зале;;
1398541;14.06.2023 14:34;3f6d3e5c-8008-421d-a008-094a2fcd49f1;Нет звонка с панели домофона в квартире-трубка не выключена;;
1398543;14.06.2023 14:36;47a84439-bd30-45fd-af3f-cac6e7b64888;Зарегистрировать в программе умный домофон;;
1398544;14.06.2023 14:37;04e668c0-e11d-44e8-8ee3-f6154b129f86;Х/ГВС;;
1398553;14.06.2023 14:58;8012f310-1e2b-4299-ab17-e526bb68920b;Составить акт о протопе сверху в муз.зале для возмещения ущерба;;
1398556;14.06.2023 15:03;409e1b0b-d284-4a23-9129-e90c4fc0b792;Заменить смеситель с душевой сеткой, клапан с/б и счетчик ХВС , весь материал в наличии.;;
1398571;14.06.2023 15:20;25eb093d-1e04-412f-a3be-f328f871685a;Нет напора ХВС в квартире.,прочистить фильтры;;
1398576;2023-06-14 15:26:23.097;89012e59-67cf-4080-91c4-27bccd8f0389;Заварить свищ на трубе ЦО на кухне и в комнате.;;
1398583;14.06.2023 15:45;871e8e87-2cda-497a-8e41-4468ab0ffc81;Выбивает автомат на 44 кв.;;
1398595;14.06.2023 15:56;261f583f-faf3-48f9-954c-ff912773b876;Подтекает смеситель на кухне.;;
1398600;14.06.2023 16:01;23f03f1b-07aa-4366-b246-373d61210f70;Замена сч. ГВС;;
1398612;14.06.2023 16:36;86c75d02-d019-494d-b8f6-c75611da88d8;Разобрать старую душевую кабину и установить новую.;;
1398615;14.06.2023 16:55;8012f310-1e2b-4299-ab17-e526bb68920b;Течь стояка КНС в квартире, устранить;;
1398616;14.06.2023 17:02;d4a5ff51-2de4-405d-9a59-61a102f9778a;Заменить арматуру с/б , материал в наличии.;;
1398618;14.06.2023 17:32;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;Х/З, Х/ГВС  по стояку;;
1398619;14.06.2023 17:35;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Застряли в кабине лифта пассажирского в 3 под.;;
1398622;14.06.2023 17:40;c2a0aedf-09fc-441d-bbee-7905faf77ada;Нет э/снабжения в квартире, автоматы не реагируют;;
1398624;14.06.2023 17:50;308639cf-5214-493e-93e2-1cec6b962a31;"Течь ХВС из-под бордюра за"" Горизонтом""";;
1398625;14.06.2023 17:52;9884e4a6-2ce4-485b-913d-8e75c7779302;Не открываются двери лифта на всех этажах, не работают кнопки снаружи в 3 под.;;
